Date Id;Destination Number;Exit Name;Fifteen Min Bucket;Flow Execution Finished Time;Flow Execution Started Time;Flow Id;Flow Name;Interaction Id;Origin Number;Skpi Dttm Create;Step Execution Order;Step Name;Thirty Min Bucket;Component Title;Time In Step
20240311;3,91E+12;1;15:30-15:45;03/11/2024 15:31;03/11/2024 15:30;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;499a9daeed57407092a72b3d352408d6;3,94E+11;03/11/2024 14:46;20;IT Question 2 - competenza;15:30-16:00;Standard IVR;9469
20240311;3,91E+12;2;15:30-15:45;03/11/2024 15:31;03/11/2024 15:30;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;499a9daeed57407092a72b3d352408d6;3,94E+11;03/11/2024 14:46;19;IT Question 1 - contenuti;15:30-16:00;Standard IVR;9760
20240311;3,91E+12;2;15:30-15:45;03/11/2024 15:31;03/11/2024 15:30;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;499a9daeed57407092a72b3d352408d6;3,94E+11;03/11/2024 14:46;21;IT Question 3 - cortesia;15:30-16:00;Standard IVR;7536
20231030;3,91E+12;timeout;18:15-18:30;10/30/2023 6:17:47 PM;10/30/2023 6:17:05 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4af12effb3b64bc8a6a563b79d67cf0b;39051944117;10/30/2023 5:46:26 PM;19;IT Question 1 - contenuti;18:00-18:30;Standard IVR;11547
20231030;3,91E+12;timeout;18:15-18:30;10/30/2023 6:17:47 PM;10/30/2023 6:17:17 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4af12effb3b64bc8a6a563b79d67cf0b;39051944117;10/30/2023 5:46:26 PM;20;IT Question 2 - competenza;18:00-18:30;Standard IVR;11587
20231030;3,91E+12;timeout;18:15-18:30;10/30/2023 6:17:47 PM;10/30/2023 6:17:28 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4af12effb3b64bc8a6a563b79d67cf0b;39051944117;10/30/2023 5:46:26 PM;21;IT Question 3 - cortesia;18:00-18:30;Standard IVR;11205
20231107;3,91E+12;1;08:15-08:30;11/07/2023 08:27;11/07/2023 08:26;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4bc52463ecc748d19d1adf3d6e972af1;3,93E+11;11/07/2023 07:45;19;IT Question 1 - contenuti;08:00-08:30;Standard IVR;8954
20231107;3,91E+12;1;08:15-08:30;11/07/2023 08:27;11/07/2023 08:26;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4bc52463ecc748d19d1adf3d6e972af1;3,93E+11;11/07/2023 07:45;20;IT Question 2 - competenza;08:00-08:30;Standard IVR;6483
20231107;3,91E+12;1;08:15-08:30;11/07/2023 08:27;11/07/2023 08:27;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4bc52463ecc748d19d1adf3d6e972af1;3,93E+11;11/07/2023 07:45;21;IT Question 3 - cortesia;08:00-08:30;Standard IVR;5990
20240322;3,91E+12;room_finished;11:00-11:15;3/22/2024 11:14:26 AM;3/22/2024 11:14:20 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4cf35c2e6f604deb802363f59cde2235;3,91E+11;3/22/2024 10:45:47 AM;20;IT Question 2 - competenza;11:00-11:30;Standard IVR;5793
20240322;3,91E+12;timeout;11:00-11:15;3/22/2024 11:14:26 AM;3/22/2024 11:14:08 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4cf35c2e6f604deb802363f59cde2235;3,91E+11;3/22/2024 10:45:47 AM;19;IT Question 1 - contenuti;11:00-11:30;Standard IVR;12044
20231031;3,91E+12;1;14:30-14:45;10/31/2023 2:36:41 PM;10/31/2023 2:36:25 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4d022def80514b3e8a941860ae7f1bee;3,93E+11;10/31/2023 1:46:07 PM;20;IT Question 2 - competenza;14:30-15:00;Standard IVR;3181
20231031;3,91E+12;1;14:30-14:45;10/31/2023 2:36:41 PM;10/31/2023 2:36:28 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4d022def80514b3e8a941860ae7f1bee;3,93E+11;10/31/2023 1:46:07 PM;21;IT Question 3 - cortesia;14:30-15:00;Standard IVR;5411
20231031;3,91E+12;timeout;14:30-14:45;10/31/2023 2:36:41 PM;10/31/2023 2:36:13 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4d022def80514b3e8a941860ae7f1bee;3,93E+11;10/31/2023 1:46:07 PM;19;IT Question 1 - contenuti;14:30-15:00;Standard IVR;11512
20240329;3,91E+12;1;14:00-14:15;3/29/2024 2:10:11 PM;3/29/2024 2:09:57 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4e9c89865398402b90718674f66025e2;3,94E+11;3/29/2024 1:16:27 PM;21;IT Question 3 - cortesia;14:00-14:30;Standard IVR;7107
20240329;3,91E+12;2;14:00-14:15;3/29/2024 2:10:11 PM;3/29/2024 2:09:40 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4e9c89865398402b90718674f66025e2;3,94E+11;3/29/2024 1:16:27 PM;19;IT Question 1 - contenuti;14:00-14:30;Standard IVR;8231
20240329;3,91E+12;2;14:00-14:15;3/29/2024 2:10:11 PM;3/29/2024 2:09:48 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4e9c89865398402b90718674f66025e2;3,94E+11;3/29/2024 1:16:27 PM;20;IT Question 2 - competenza;14:00-14:30;Standard IVR;8285
20231214;3,91E+12;2;14:30-14:45;12/14/2023 2:41:23 PM;12/14/2023 2:40:59 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4ed96b998cc241f4bbd8e4d8d7b22cfa;3,93E+11;12/14/2023 1:46:07 PM;19;IT Question 1 - contenuti;14:30-15:00;Standard IVR;9900
20231214;3,91E+12;2;14:30-14:45;12/14/2023 2:41:23 PM;12/14/2023 2:41:08 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4ed96b998cc241f4bbd8e4d8d7b22cfa;3,93E+11;12/14/2023 1:46:07 PM;20;IT Question 2 - competenza;14:30-15:00;Standard IVR;10278
20231214;3,91E+12;room_finished;14:30-14:45;12/14/2023 2:41:23 PM;12/14/2023 2:41:19 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4ed96b998cc241f4bbd8e4d8d7b22cfa;3,93E+11;12/14/2023 1:46:07 PM;21;IT Question 3 - cortesia;14:30-15:00;Standard IVR;4540
20240227;3,91E+12;1;11:30-11:45;2/27/2024 11:41:12 AM;2/27/2024 11:40:47 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4f2dedb884e04c98beae6e5385984b58;3,93E+11;2/27/2024 11:00:48 AM;20;IT Question 2 - competenza;11:30-12:00;Standard IVR;8517
20240227;3,91E+12;1;11:30-11:45;2/27/2024 11:41:12 AM;2/27/2024 11:40:55 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4f2dedb884e04c98beae6e5385984b58;3,93E+11;2/27/2024 11:00:48 AM;21;IT Question 3 - cortesia;11:30-12:00;Standard IVR;8167
20240227;3,91E+12;timeout;11:30-11:45;2/27/2024 11:41:12 AM;2/27/2024 11:40:34 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;4f2dedb884e04c98beae6e5385984b58;3,93E+11;2/27/2024 11:00:48 AM;19;IT Question 1 - contenuti;11:30-12:00;Standard IVR;12442
20231019;3,91E+12;1;09:45-10:00;10/19/2023 9:47:13 AM;10/19/2023 9:46:46 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5032399dd80f4e2aa3b08fb9d961973a;3,93E+11;10/19/2023 8:15:47 AM;19;IT Question 1 - contenuti;09:30-10:00;Standard IVR;6458
20231019;3,91E+12;1;09:45-10:00;10/19/2023 9:47:13 AM;10/19/2023 9:46:52 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5032399dd80f4e2aa3b08fb9d961973a;3,93E+11;10/19/2023 8:15:47 AM;20;IT Question 2 - competenza;09:30-10:00;Standard IVR;6604
20231019;3,91E+12;1;09:45-10:00;10/19/2023 9:47:13 AM;10/19/2023 9:46:59 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5032399dd80f4e2aa3b08fb9d961973a;3,93E+11;10/19/2023 8:15:47 AM;21;IT Question 3 - cortesia;09:30-10:00;Standard IVR;5632
20240315;3,91E+12;room_finished;15:15-15:30;3/15/2024 3:17:39 PM;3/15/2024 3:17:38 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;50c6c2e8f3924923baeccba2be3db540;3,93E+11;3/15/2024 2:45:47 PM;19;IT Question 1 - contenuti;15:00-15:30;Standard IVR;216
20240129;3,91E+12;timeout;13:15-13:30;1/29/2024 1:27:30 PM;1/29/2024 1:26:46 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;518ab76adab94c22a1e21ad955386bc1;3,91E+11;1/29/2024 1:33:54 PM;19;IT Question 1 - contenuti;13:00-13:30;Standard IVR;12209
20240129;3,91E+12;timeout;13:15-13:30;1/29/2024 1:27:30 PM;1/29/2024 1:26:58 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;518ab76adab94c22a1e21ad955386bc1;3,91E+11;1/29/2024 1:33:54 PM;20;IT Question 2 - competenza;13:00-13:30;Standard IVR;12379
20240129;3,91E+12;timeout;13:15-13:30;1/29/2024 1:27:30 PM;1/29/2024 1:27:11 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;518ab76adab94c22a1e21ad955386bc1;3,91E+11;1/29/2024 1:33:54 PM;21;IT Question 3 - cortesia;13:00-13:30;Standard IVR;11270
20240320;3,91E+12;room_finished;13:15-13:30;3/20/2024 1:24:33 PM;3/20/2024 1:24:32 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5235e9466cc34b3f833e2e52a4f6cb3d;3,93E+11;3/20/2024 12:45:47 PM;19;IT Question 1 - contenuti;13:00-13:30;Standard IVR;1497
20240203;3,91E+12;1;10:30-10:45;02/03/2024 10:44;02/03/2024 10:44;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;525159c6134447f9ad79765bec0af9ce;3,91E+11;02/03/2024 10:18;19;IT Question 1 - contenuti;10:30-11:00;Standard IVR;7944
20240203;3,91E+12;1;10:30-10:45;02/03/2024 10:44;02/03/2024 10:44;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;525159c6134447f9ad79765bec0af9ce;3,91E+11;02/03/2024 10:18;20;IT Question 2 - competenza;10:30-11:00;Standard IVR;7033
20240203;3,91E+12;1;10:30-10:45;02/03/2024 10:44;02/03/2024 10:44;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;525159c6134447f9ad79765bec0af9ce;3,91E+11;02/03/2024 10:18;21;IT Question 3 - cortesia;10:30-11:00;Standard IVR;6611
20231122;3,91E+12;1;10:00-10:15;11/22/2023 10:00:54 AM;11/22/2023 10:00:27 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5320d98998ff4b05a17aa46ceccd0f55;3,93E+11;11/22/2023 9:15:48 AM;19;IT Question 1 - contenuti;10:00-10:30;Standard IVR;6685
20231122;3,91E+12;1;10:00-10:15;11/22/2023 10:00:54 AM;11/22/2023 10:00:34 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5320d98998ff4b05a17aa46ceccd0f55;3,93E+11;11/22/2023 9:15:48 AM;20;IT Question 2 - competenza;10:00-10:30;Standard IVR;6015
20231122;3,91E+12;1;10:00-10:15;11/22/2023 10:00:54 AM;11/22/2023 10:00:40 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5320d98998ff4b05a17aa46ceccd0f55;3,93E+11;11/22/2023 9:15:48 AM;21;IT Question 3 - cortesia;10:00-10:30;Standard IVR;6413
20240306;3,91E+12;timeout;15:00-15:15;03/06/2024 15:12;03/06/2024 15:11;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;544d85aca215431e93c7285d3bfba9f5;3,94E+11;03/06/2024 14:30;19;IT Question 1 - contenuti;15:00-15:30;Standard IVR;11570
20240306;3,91E+12;timeout;15:00-15:15;03/06/2024 15:12;03/06/2024 15:11;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;544d85aca215431e93c7285d3bfba9f5;3,94E+11;03/06/2024 14:30;20;IT Question 2 - competenza;15:00-15:30;Standard IVR;12259
20240306;3,91E+12;timeout;15:00-15:15;03/06/2024 15:12;03/06/2024 15:11;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;544d85aca215431e93c7285d3bfba9f5;3,94E+11;03/06/2024 14:30;21;IT Question 3 - cortesia;15:00-15:30;Standard IVR;12036
20231124;3,91E+12;1;10:15-10:30;11/24/2023 10:24:03 AM;11/24/2023 10:23:31 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;551661a62d2947489006170ac3a172e2;3,93E+11;11/24/2023 9:45:47 AM;20;IT Question 1 - contenuti;10:00-10:30;Standard IVR;8390
20231124;3,91E+12;1;10:15-10:30;11/24/2023 10:24:03 AM;11/24/2023 10:23:39 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;551661a62d2947489006170ac3a172e2;3,93E+11;11/24/2023 9:45:47 AM;21;IT Question 2 - competenza;10:00-10:30;Standard IVR;8199
20231124;3,91E+12;1;10:15-10:30;11/24/2023 10:24:03 AM;11/24/2023 10:23:48 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;551661a62d2947489006170ac3a172e2;3,93E+11;11/24/2023 9:45:47 AM;22;IT Question 3 - cortesia;10:00-10:30;Standard IVR;7439
20240125;3,91E+12;1;17:30-17:45;1/25/2024 5:44:20 PM;1/25/2024 5:43:42 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5642580819d84ff28886434265d11cd3;3,93E+11;1/25/2024 5:17:26 PM;19;IT Question 1 - contenuti;17:30-18:00;Standard IVR;11966
20240125;3,91E+12;1;17:30-17:45;1/25/2024 5:44:20 PM;1/25/2024 5:43:54 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5642580819d84ff28886434265d11cd3;3,93E+11;1/25/2024 5:17:26 PM;20;IT Question 2 - competenza;17:30-18:00;Standard IVR;8679
20240125;3,91E+12;1;17:30-17:45;1/25/2024 5:44:20 PM;1/25/2024 5:44:03 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5642580819d84ff28886434265d11cd3;3,93E+11;1/25/2024 5:17:26 PM;21;IT Question 3 - cortesia;17:30-18:00;Standard IVR;9397
20231227;3,91E+12;2;09:45-10:00;12/27/2023 9:54:46 AM;12/27/2023 9:54:04 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;57e789162bca42edacf6fb1d09158a80;3,93E+11;12/27/2023 9:16:28 AM;19;IT Question 1 - contenuti;09:30-10:00;Standard IVR;12175
20231227;3,91E+12;2;09:45-10:00;12/27/2023 9:54:46 AM;12/27/2023 9:54:16 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;57e789162bca42edacf6fb1d09158a80;3,93E+11;12/27/2023 9:16:28 AM;20;IT Question 2 - competenza;09:30-10:00;Standard IVR;9874
20231227;3,91E+12;timeout;09:45-10:00;12/27/2023 9:54:46 AM;12/27/2023 9:54:26 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;57e789162bca42edacf6fb1d09158a80;3,93E+11;12/27/2023 9:16:28 AM;21;IT Question 3 - cortesia;09:30-10:00;Standard IVR;11961
20240103;3,91E+12;2;16:15-16:30;01/03/2024 16:22;01/03/2024 16:21;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;58115df7627f4fcc9bd665d80f19e78b;3,93E+11;01/03/2024 15:45;19;IT Question 1 - contenuti;16:00-16:30;Standard IVR;8924
20240103;3,91E+12;2;16:15-16:30;01/03/2024 16:22;01/03/2024 16:21;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;58115df7627f4fcc9bd665d80f19e78b;3,93E+11;01/03/2024 15:45;20;IT Question 2 - competenza;16:00-16:30;Standard IVR;10098
20240103;3,91E+12;2;16:15-16:30;01/03/2024 16:22;01/03/2024 16:22;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;58115df7627f4fcc9bd665d80f19e78b;3,93E+11;01/03/2024 15:45;21;IT Question 3 - cortesia;16:00-16:30;Standard IVR;6355
20240115;3,91E+12;2;18:30-18:45;1/15/2024 6:38:51 PM;1/15/2024 6:38:49 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;591ccd73dd054d4ea3c16f9fe90824e7;3,93E+11;1/15/2024 5:46:26 PM;20;IT Question 2 - competenza;18:30-19:00;Standard IVR;1234
20240115;3,91E+12;room_finished;18:30-18:45;1/15/2024 6:38:51 PM;1/15/2024 6:38:50 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;591ccd73dd054d4ea3c16f9fe90824e7;3,93E+11;1/15/2024 5:46:26 PM;21;IT Question 3 - cortesia;18:30-19:00;Standard IVR;772
20240115;3,91E+12;timeout;18:30-18:45;1/15/2024 6:38:51 PM;1/15/2024 6:38:38 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;591ccd73dd054d4ea3c16f9fe90824e7;3,93E+11;1/15/2024 5:46:26 PM;19;IT Question 1 - contenuti;18:30-19:00;Standard IVR;11446
20240119;3,91E+12;1;12:30-12:45;1/19/2024 12:33:23 PM;1/19/2024 12:32:51 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;594edeb15c8c43a4864cfdd422eb33db;3,93E+11;1/19/2024 12:00:47 PM;19;IT Question 1 - contenuti;12:30-13:00;Standard IVR;8719
20240119;3,91E+12;1;12:30-12:45;1/19/2024 12:33:23 PM;1/19/2024 12:33:00 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;594edeb15c8c43a4864cfdd422eb33db;3,93E+11;1/19/2024 12:00:47 PM;20;IT Question 2 - competenza;12:30-13:00;Standard IVR;7478
20240119;3,91E+12;1;12:30-12:45;1/19/2024 12:33:23 PM;1/19/2024 12:33:07 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;594edeb15c8c43a4864cfdd422eb33db;3,93E+11;1/19/2024 12:00:47 PM;21;IT Question 3 - cortesia;12:30-13:00;Standard IVR;7368
20240209;3,91E+12;1;13:00-13:15;02/09/2024 13:06;02/09/2024 13:06;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5a97aa1d0f8e4346b8cddeec85e21482;3,93E+11;02/09/2024 12:16;20;IT Question 2 - competenza;13:00-13:30;Standard IVR;6917
20240209;3,91E+12;1;13:00-13:15;02/09/2024 13:06;02/09/2024 13:06;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5a97aa1d0f8e4346b8cddeec85e21482;3,93E+11;02/09/2024 12:16;21;IT Question 3 - cortesia;13:00-13:30;Standard IVR;5898
20240209;3,91E+12;timeout;13:00-13:15;02/09/2024 13:06;02/09/2024 13:05;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5a97aa1d0f8e4346b8cddeec85e21482;3,93E+11;02/09/2024 12:16;19;IT Question 1 - contenuti;13:00-13:30;Standard IVR;11441
20240213;3,91E+12;1;11:15-11:30;2/13/2024 11:22:18 AM;2/13/2024 11:22:08 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5b9c1dba8eee4a16b1f6c9418a8142c7;3,93E+11;2/13/2024 10:47:48 AM;19;IT Question 1 - contenuti;11:00-11:30;Standard IVR;8276
20240213;3,91E+12;room_finished;11:15-11:30;2/13/2024 11:22:18 AM;2/13/2024 11:22:16 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5b9c1dba8eee4a16b1f6c9418a8142c7;3,93E+11;2/13/2024 10:47:48 AM;20;IT Question 2 - competenza;11:00-11:30;Standard IVR;1707
20231128;3,91E+12;1;14:15-14:30;11/28/2023 2:18:36 PM;11/28/2023 2:18:06 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5c561bbd1a40491bb3a2115d8f08eeb3;3,93E+11;11/28/2023 1:46:27 PM;19;IT Question 1 - contenuti;14:00-14:30;Standard IVR;8661
20231128;3,91E+12;1;14:15-14:30;11/28/2023 2:18:36 PM;11/28/2023 2:18:14 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5c561bbd1a40491bb3a2115d8f08eeb3;3,93E+11;11/28/2023 1:46:27 PM;20;IT Question 2 - competenza;14:00-14:30;Standard IVR;7112
20231128;3,91E+12;1;14:15-14:30;11/28/2023 2:18:36 PM;11/28/2023 2:18:21 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5c561bbd1a40491bb3a2115d8f08eeb3;3,93E+11;11/28/2023 1:46:27 PM;21;IT Question 3 - cortesia;14:00-14:30;Standard IVR;6097
20240116;3,91E+12;2;09:45-10:00;1/16/2024 9:57:42 AM;1/16/2024 9:57:22 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5d93f6379eb2425f86e2632ea7938d27;3,93E+11;1/16/2024 9:16:27 AM;20;IT Question 2 - competenza;09:30-10:00;Standard IVR;3128
20240116;3,91E+12;2;09:45-10:00;1/16/2024 9:57:42 AM;1/16/2024 9:57:26 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5d93f6379eb2425f86e2632ea7938d27;3,93E+11;1/16/2024 9:16:27 AM;21;IT Question 3 - cortesia;09:30-10:00;Standard IVR;8688
20240116;3,91E+12;timeout;09:45-10:00;1/16/2024 9:57:42 AM;1/16/2024 9:57:10 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5d93f6379eb2425f86e2632ea7938d27;3,93E+11;1/16/2024 9:16:27 AM;19;IT Question 1 - contenuti;09:30-10:00;Standard IVR;12159
20231220;3,91E+12;1;10:30-10:45;12/20/2023 10:35:43 AM;12/20/2023 10:35:07 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5dd9ef09f8754169a465709cb989ad90;3,93E+11;12/20/2023 9:45:47 AM;19;IT Question 1 - contenuti;10:30-11:00;Standard IVR;7972
20231220;3,91E+12;1;10:30-10:45;12/20/2023 10:35:43 AM;12/20/2023 10:35:27 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5dd9ef09f8754169a465709cb989ad90;3,93E+11;12/20/2023 9:45:47 AM;21;IT Question 3 - cortesia;10:30-11:00;Standard IVR;7696
20231220;3,91E+12;timeout;10:30-10:45;12/20/2023 10:35:43 AM;12/20/2023 10:35:15 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5dd9ef09f8754169a465709cb989ad90;3,93E+11;12/20/2023 9:45:47 AM;20;IT Question 2 - competenza;10:30-11:00;Standard IVR;12423
20231122;3,91E+12;room_finished;11:00-11:15;11/22/2023 11:00:21 AM;11/22/2023 11:00:16 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5df5e95842ae4296a58ff75f1bc2cbca;3,93E+11;11/22/2023 10:16:28 AM;19;IT Question 1 - contenuti;11:00-11:30;Standard IVR;5438
20231117;3,91E+12;room_finished;11:00-11:15;11/17/2023 11:10:33 AM;11/17/2023 11:10:33 AM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5e71be9a54714826ae6627c4b2a55900;3,93E+11;11/17/2023 10:15:47 AM;19;IT Question 1 - contenuti;11:00-11:30;Standard IVR;229
20231211;3,91E+12;2;12:45-13:00;12/11/2023 12:54;12/11/2023 12:53;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5ee96eb9606c40ee8f8c69e974d423e2;3,93E+11;12/11/2023 12:00;19;IT Question 1 - contenuti;12:30-13:00;Standard IVR;8786
20231211;3,91E+12;2;12:45-13:00;12/11/2023 12:54;12/11/2023 12:53;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5ee96eb9606c40ee8f8c69e974d423e2;3,93E+11;12/11/2023 12:00;20;IT Question 2 - competenza;12:30-13:00;Standard IVR;9897
20231211;3,91E+12;2;12:45-13:00;12/11/2023 12:54;12/11/2023 12:53;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5ee96eb9606c40ee8f8c69e974d423e2;3,93E+11;12/11/2023 12:00;21;IT Question 3 - cortesia;12:30-13:00;Standard IVR;7793
20240221;3,91E+12;2;14:15-14:30;2/21/2024 2:15:43 PM;2/21/2024 2:15:08 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5f5b1fd92343459aa8e036b338aedad7;3,93E+11;2/21/2024 1:45:47 PM;19;IT Question 1 - contenuti;14:00-14:30;Standard IVR;10425
20240221;3,91E+12;2;14:15-14:30;2/21/2024 2:15:43 PM;2/21/2024 2:15:18 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5f5b1fd92343459aa8e036b338aedad7;3,93E+11;2/21/2024 1:45:47 PM;20;IT Question 2 - competenza;14:00-14:30;Standard IVR;8341
20240221;3,91E+12;2;14:15-14:30;2/21/2024 2:15:43 PM;2/21/2024 2:15:26 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;5f5b1fd92343459aa8e036b338aedad7;3,93E+11;2/21/2024 1:45:47 PM;21;IT Question 3 - cortesia;14:00-14:30;Standard IVR;8020
20240328;3,91E+12;1;18:00-18:15;3/28/2024 6:04:10 PM;3/28/2024 6:03:41 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;6191d37bdd3e4fbcb294297d4420110a;3,93E+11;3/28/2024 5:30:47 PM;20;IT Question 2 - competenza;18:00-18:30;Standard IVR;9875
20240328;3,91E+12;timeout;18:00-18:15;3/28/2024 6:04:10 PM;3/28/2024 6:03:30 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;6191d37bdd3e4fbcb294297d4420110a;3,93E+11;3/28/2024 5:30:47 PM;19;IT Question 1 - contenuti;18:00-18:30;Standard IVR;11336
20240328;3,91E+12;timeout;18:00-18:15;3/28/2024 6:04:10 PM;3/28/2024 6:03:51 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;6191d37bdd3e4fbcb294297d4420110a;3,93E+11;3/28/2024 5:30:47 PM;21;IT Question 3 - cortesia;18:00-18:30;Standard IVR;11810
20240229;3,91E+12;1;13:30-13:45;2/29/2024 1:42:11 PM;2/29/2024 1:41:37 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;629d5585a26946fe84d7c16c724fd41f;3,93E+11;2/29/2024 1:00:46 PM;20;IT Question 1 - contenuti;13:30-14:00;Standard IVR;8464
20240229;3,91E+12;1;13:30-13:45;2/29/2024 1:42:11 PM;2/29/2024 1:41:46 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;629d5585a26946fe84d7c16c724fd41f;3,93E+11;2/29/2024 1:00:46 PM;21;IT Question 2 - competenza;13:30-14:00;Standard IVR;8683
20240229;3,91E+12;1;13:30-13:45;2/29/2024 1:42:11 PM;2/29/2024 1:41:54 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;629d5585a26946fe84d7c16c724fd41f;3,93E+11;2/29/2024 1:00:46 PM;22;IT Question 3 - cortesia;13:30-14:00;Standard IVR;8348
20240118;3,91E+12;room_finished;12:15-12:30;1/18/2024 12:21:19 PM;1/18/2024 12:21:19 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;63510ad6121e49f3a997f90869f0f255;3,90E+11;1/18/2024 11:45:47 AM;19;IT Question 1 - contenuti;12:00-12:30;Standard IVR;223
20231220;3,91E+12;2;14:15-14:30;12/20/2023 2:27:52 PM;12/20/2023 2:27:28 PM;d73fe81c6c8b4c9db7743004fdeb3da0;Survey;64896a2d160e4b83b1cfe54051f9b5d4;3,93E+11;12/20/2023 1:45:47 PM;25;IT Question 2 - competenza;14:00-14:30;Standard IVR;4236
